IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,NombreTipoEvento,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,T_CICOLE,TotalCivilesMuertos,TotalCombatientesMuertos,TotalCivilesCombatientesMuertos,NumeroVictimasCaso,Estado
292865,,22,6,2011,Sur del tolima,Tolima,Chaparral,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292867,,9,6,2011,Sur del tolima,Tolima,Planadas,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292868,,6,6,2011,Ariari guayabero,Meta,Puerto lleras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292869,,6,6,2011,Piedemonte llanero,Casanare,Aguazul,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292870,,4,6,2011,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292871,,3,6,2011,Anden pacifico sur,Nariño,Magüí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292872,,3,6,2011,Occidente antioqueño,Antioquia,Santa fé de antioquia,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292873,,28,5,2011,Norte del huila,Huila,Santa maría,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292874,,27,5,2011,Patia,Nariño,El rosario,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292876,,24,5,2011,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292877,,18,5,2011,Anden pacifico sur,Nariño,Ricaurte,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292878,,16,5,2011,Bajo putumayo,Putumayo,Puerto asís,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292879,,14,5,2011,Nordeste antioqueño,Antioquia,Anorí,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292880,,9,5,2011,Sur del huila,Huila,Isnos,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292881,,9,5,2011,Alto sinu y san jorge,Córdoba,Montelíbano,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292882,,9,5,2011,Norte de antioquia,Antioquia,Angostura,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292883,,6,5,2011,Sur del tolima,Tolima,San antonio,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292884,,3,5,2011,Sur de nariño,Nariño,Ipiales,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292885,,1,5,2011,Anden pacifico sur,Nariño,San andrés de tumaco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292886,,28,4,2011,Ariari guayabero,Guaviare,El retorno,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292887,,24,4,2011,Serrania del perija,La guajira,El molino,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292888,,21,4,2011,Catatumbo,Norte de santander,Teorama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292890,,9,4,2011,Sur del tolima,Tolima,San antonio,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292891,,1,4,2011,Bajo putumayo,Putumayo,Puerto asís,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292894,,29,3,2011,Caguan,Caquetá,Puerto rico,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
292895,,29,3,2011,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292896,,28,3,2011,Patia,Cauca,Argelia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292897,,28,3,2011,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292900,,14,3,2011,Norte de antioquia,Antioquia,Campamento,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292901,,12,3,2011,Sarare,Arauca,Fortul,Atentado,Atentado por map,Artefacto explosivo,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,,,1,1,Publicado
292903,,8,3,2011,Medio putumayo,Putumayo,Puerto guzmán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292904,,27,2,2011,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
292905,,27,2,2011,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292906,,25,2,2011,Norte de antioquia,Antioquia,Ituango,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292907,,18,2,2011,Occidente antioqueño,Antioquia,Dabeiba,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292909,,12,2,2011,Norte del cauca,Cauca,El tambo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292910,,12,2,2011,Nordeste antioqueño,Antioquia,Anorí,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292911,,11,2,2011,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292913,,8,2,2011,Norte del huila,Huila,Santa maría,Atentado,Atentado por map,Artefacto explosivo,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,,,1,1,Publicado
292915,,7,2,2011,Norte de antioquia,Antioquia,Campamento,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292916,,5,2,2011,Patia,Nariño,Policarpa,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292917,,22,1,2011,Altillanura,Meta,Mapiripán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292919,,10,1,2011,Medio putumayo,Putumayo,Villagarzón,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292921,,24,12,2010,Oriente antioqueño,Antioquia,Argelia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292923,,22,12,2010,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292924,,21,12,2010,Magdalena medio,Bolívar,Cantagallo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,,,1,1,Publicado
292926,,19,11,2010,Catatumbo,Norte de santander,El tarra,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292928,,14,11,2010,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292929,,6,11,2010,Magdalena medio,Bolívar,Simití,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292930,,6,11,2010,Bajo putumayo,Putumayo,Puerto asís,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292933,,26,10,2010,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292935,,25,10,2010,Bajo putumayo,Putumayo,Puerto caicedo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292936,,25,10,2010,Catatumbo,Norte de santander,Tibú,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292937,,15,10,2010,Norte del cauca,Cauca,El tambo,Atentado,Atentado por map,Minas antipersonal (map),Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,,,1,1,Publicado
292938,,6,10,2010,Piedemonte llanero,Meta,Cubarral,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292940,,4,10,2010,Sur del valle,Valle del cauca,Florida,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292941,,1,10,2010,Altillanura,Meta,Mapiripán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292942,,30,9,2010,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292944,,9,9,2010,Florencia y area de influencia,Caquetá,La montañita,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292947,,18,8,2010,Suroeste antioqueño,Antioquia,Urrao,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292948,,18,8,2010,Norte del huila,Huila,Baraya,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292951,,6,8,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292952,,5,8,2010,Norte de antioquia,Antioquia,Ituango,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292953,,3,8,2010,Norte del huila,Huila,Tello,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,,,1,1,Publicado
292954,,31,7,2010,Anden pacifico sur,Nariño,San andrés de tumaco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292955,,27,7,2010,Llanos orientales,Arauca,Arauca,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292956,,26,7,2010,Bajo putumayo,Putumayo,Puerto asís,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292957,,23,7,2010,Macizo colombiano,Cauca,Puracé,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292958,,20,7,2010,Bajo cauca antioqueño,Antioquia,Cáceres,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292961,,29,6,2010,Centro del valle,Valle del cauca,San pedro,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292962,,28,6,2010,Florencia y area de influencia,Caquetá,La montañita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292963,,17,6,2010,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292964,,15,6,2010,Norte del cauca,Cauca,Caldono,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292965,,10,6,2010,Sur del valle,Valle del cauca,Pradera,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292966,,2,6,2010,Anden pacifico sur,Nariño,Barbacoas,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292967,,31,5,2010,Medio putumayo,Putumayo,Mocoa,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292968,,30,5,2010,Provincia de ricaurte,Norte de santander,Ábrego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292969,,25,5,2010,Nordeste antioqueño,Antioquia,Anorí,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292970,,19,5,2010,Norte de antioquia,Antioquia,Briceño,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292971,,12,5,2010,Alto sinu y san jorge,Córdoba,Tierralta,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292972,,5,5,2010,Altillanura,Vichada,Cumaribo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292973,,3,5,2010,Occidente de nariño,Nariño,La llanada,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292976,,26,4,2010,Caguan,Caquetá,Puerto rico,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292977,,19,4,2010,Centro del valle,Valle del cauca,Tuluá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292978,,6,4,2010,Suroeste antioqueño,Antioquia,Urrao,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292979,,30,3,2010,Magdalena medio,Bolívar,Cantagallo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292980,,29,3,2010,Occidente de nariño,Nariño,La llanada,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292981,,28,3,2010,Amazonia sur-oriental,Vaupés,Carurú,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292982,,24,3,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292984,,21,3,2010,Florencia y area de influencia,Caquetá,Florencia,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292985,,18,3,2010,Atrato,Antioquia,Vigía del fuerte,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292986,,16,3,2010,Valle de aburra,Antioquia,Medellín,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292987,,13,3,2010,Ariari guayabero,Guaviare,Calamar,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292989,,12,3,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292990,,11,3,2010,Norte de antioquia,Antioquia,San andrés de cuerquía,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292991,,23,2,2010,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292992,,17,2,2010,Patia,Nariño,Los andes,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292993,,17,2,2010,Magdalena medio,Antioquia,Puerto triunfo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292994,,14,2,2010,Magdalena medio,Santander,Sabana de torres,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
292995,,13,2,2010,Centro del huila,Huila,Algeciras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292996,,10,2,2010,Llanos orientales,Arauca,Puerto rondón,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
292997,,5,2,2010,Ariari guayabero,Meta,Lejanías,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
292999,,30,1,2010,Amazonia sur-oriental,Vaupés,Carurú,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293000,,29,1,2010,Ariari guayabero,Guaviare,Calamar,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293001,,28,1,2010,Norte del huila,Huila,Baraya,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293002,,22,1,2010,Catatumbo,Norte de santander,La playa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293003,,21,1,2010,Norte del cauca,Cauca,Cajibío,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293004,,11,1,2010,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293005,,10,1,2010,Florencia y area de influencia,Caquetá,Curillo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293006,,8,1,2010,Sur del tolima,Tolima,San antonio,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293007,,28,12,2009,Ariari guayabero,Meta,San juan de arama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293008,,26,12,2009,Anden pacifico sur,Nariño,Ricaurte,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
293009,,21,12,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
293011,,1,12,2009,Catatumbo,Norte de santander,El carmen,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293012,,30,11,2009,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
293013,,26,11,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293014,,23,11,2009,Occidente antioqueño,Antioquia,Frontino,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293015,,12,11,2009,Bajo putumayo,Putumayo,Puerto asís,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
293016,,11,11,2009,Norte del cauca,Cauca,El tambo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
293017,,10,11,2009,Norte del huila,Huila,Neiva,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293019,,7,11,2009,Ariari guayabero,Meta,Mesetas,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293021,,29,10,2009,Florencia y area de influencia,Caquetá,Florencia,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
293022,,29,10,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293024,,26,10,2009,Sur del tolima,Tolima,Roncesvalles,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
293025,,23,10,2009,Llanos orientales,Arauca,Arauca,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
293028,,21,10,2009,Catatumbo,Norte de santander,Convención,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293029,,18,10,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293030,,13,10,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293031,,12,10,2009,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293032,,12,10,2009,Nordeste antioqueño,Antioquia,Amalfi,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293034,,7,10,2009,Llanos orientales,Arauca,Puerto rondón,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293036,,25,9,2009,Magdalena medio,Bolívar,Santa rosa del sur,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
293037,,25,9,2009,Catatumbo,Norte de santander,Convención,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293039,,21,9,2009,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293040,,18,9,2009,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
293042,,11,9,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
